ID	log2fold	p	p.adj
ENSMUSG00000022871	-6.34269365684167	0.135301353589605	NA
ENSMUSG00000022877	-7.14943767633692	NA	NA
ENSMUSG00000022875	-6.01714067959271	NA	NA
ENSMUSG00000070448	1.9573384013369	0.657806429504131	NA
ENSMUSG00000030433	-2.28743473075394	0.674413401517031	NA
ENSMUSG00000027967	5.33733914316754	0.38382823490171	NA
ENSMUSG00000031748	-1.19630323443674	0.565475954974037	NA
ENSMUSG00000089337	-3.18899085440118	0.235473753032528	NA
ENSMUSG00000048284	-2.98207884295096	0.324695380080953	NA
ENSMUSG00000075534	-0.378016298609963	0.950348100345418	NA
ENSMUSG00000085246	0.687666978379332	0.665391195195443	NA
ENSMUSG00000111172	-1.71144874923541	0.360260942099974	NA
ENSMUSG00000084864	1.11486133707395	0.564991057243918	NA
ENSMUSG00000084860	1.84596694314536	0.429657633588677	NA
ENSMUSG00000081565	-0.765026090750387	0.700614664190564	NA
ENSMUSG00000057400	-5.96530328071387	NA	NA
ENSMUSG00000066154	-8.49959610937054	NA	NA
ENSMUSG00000066153	-6.03420466318965	0.324552863650733	NA
ENSMUSG00000091866	-0.319362403942338	0.880090490284952	NA
ENSMUSG00000082718	-0.821020349308682	0.488768613691648	NA
ENSMUSG00000103543	0.947638011146536	0.689020145234027	NA
ENSMUSG00000103548	0.120701101783251	0.945503639360711	NA
ENSMUSG00000064796	1.19281423539143	0.622889221816309	NA
ENSMUSG00000099008	0.079904482067862	0.989058069143736	NA
ENSMUSG00000097170	2.87893350100395	0.242981084140528	NA
ENSMUSG00000038402	-2.06131031618611	0.407933654194337	NA
ENSMUSG00000105127	1.08603590884837	0.551353870022643	NA
ENSMUSG00000113759	1.86263811007728	0.420136542139374	NA
ENSMUSG00000097366	0.439431728773557	0.792929071311593	NA
ENSMUSG00000097365	3.58672588751505	0.269196490266152	NA
ENSMUSG00000096944	0.812235165548468	0.507175183381886	NA
ENSMUSG00000096946	-4.00674126378567	0.297164398536363	NA
ENSMUSG00000097092	-0.176789675187187	0.953935055908467	NA
ENSMUSG00000104662	-2.12164544918256	0.478218294019065	NA
ENSMUSG00000102626	-1.72121092943288	0.528582922860139	NA
ENSMUSG00000102625	-2.28427212032899	0.711689841349665	NA
ENSMUSG00000112402	1.04169913563475	0.683334186245377	NA
ENSMUSG00000115756	-3.82109876629439	0.186761386101586	NA
ENSMUSG00000115750	-5.35828846619245	0.265299854476124	NA
ENSMUSG00000029630	-6.54956220930311	0.284836841045119	NA
ENSMUSG00000022623	0.079905625762995	0.972369082597461	NA
ENSMUSG00000105535	4.29308579467717	0.175320559704448	NA
ENSMUSG00000069309	-1.27554275530793	0.426015468837792	NA
ENSMUSG00000083693	-0.433147028073055	0.724233924345947	NA
ENSMUSG00000087605	0.079905292943678	0.982746343925998	NA
ENSMUSG00000087606	0.378706334187137	0.823097686111296	NA
ENSMUSG00000032118	0.57649988114272	0.813170985738911	NA
ENSMUSG00000114934	-2.28530057436926	0.301655314832631	NA
ENSMUSG00000114936	-2.23208182837424	0.71808809162598	NA
ENSMUSG00000114937	0.0737620880375	0.945533729254019	NA
ENSMUSG00000071347	0.079904447627359	0.989194393944083	NA
ENSMUSG00000056293	0.079904286161396	0.989771810779514	NA
ENSMUSG00000086263	-2.38199472040233	0.401028281248845	NA
ENSMUSG00000086269	4.50333264855628	0.095898768687825	NA
ENSMUSG00000081608	-0.268856641935085	0.806585856552643	NA
ENSMUSG00000085514	-1.91683843229054	0.428319224494997	NA
ENSMUSG00000104340	-0.785390498412985	0.813883540935377	NA
ENSMUSG00000098511	-0.60470378911138	0.764565775436117	NA
ENSMUSG00000104348	-2.30040611860306	0.397986262620896	NA
ENSMUSG00000088491	1.49946871729989	0.443422780308311	NA
ENSMUSG00000090223	-4.27052949379058	0.09648622537723	NA
ENSMUSG00000017767	0.079904286161396	0.989771810779514	NA
ENSMUSG00000058396	1.85324397259899	0.425762233958883	NA
ENSMUSG00000090303	-0.881873724158685	0.887487705924551	NA
ENSMUSG00000088230	1.71771392442325	0.453356546394365	NA
ENSMUSG00000108832	-0.085448130831341	0.960662986660554	NA
ENSMUSG00000097934	-2.62901885154067	0.665324722599573	NA
ENSMUSG00000097935	1.12544929927245	0.38458747416422	NA
ENSMUSG00000094374	0.004968379281819	0.997536225318564	NA
ENSMUSG00000110032	1.788912032692	0.076612574803	NA
ENSMUSG00000063129	-1.88261683785437	0.158825705273031	NA
ENSMUSG00000092438	-2.83747227488247	0.251770696673883	NA
ENSMUSG00000109876	0.079905400999377	0.980732992937909	NA
ENSMUSG00000109873	2.91481709644143	0.491601333910518	NA
ENSMUSG00000052726	3.19155416440131	0.463282377594329	NA
ENSMUSG00000114998	-1.15715523685727	0.549449377259704	NA
ENSMUSG00000061292	-5.88986106658	0.336298023470708	NA
ENSMUSG00000017204	3.8013434873244	0.29892064693536	NA
ENSMUSG00000089179	-0.760921619264912	0.774118757283215	NA
ENSMUSG00000061126	2.83388719166881	0.562835724156785	NA
ENSMUSG00000100204	-1.77146712039117	0.195833650889718	NA
ENSMUSG00000091423	5.187332796304	0.048232008689803	NA
ENSMUSG00000060985	5.60800226361543	0.13546006950671	NA
ENSMUSG00000060989	1.18185355372746	0.572086307501212	NA
ENSMUSG00000031952	5.1868948404987	0.397444021308434	NA
ENSMUSG00000105189	-0.782837911365376	0.471735540513048	NA
ENSMUSG00000105181	0.064302528382184	0.963780583942299	NA
ENSMUSG00000025427	-5.0142035530961	0.132301580370276	NA
ENSMUSG00000111369	0.07990488725826	0.986933770112795	NA
ENSMUSG00000090461	1.03212486210038	0.575216140339469	NA
ENSMUSG00000090460	-0.419680230299381	0.736617919433445	NA
ENSMUSG00000039546	0.079904728346804	0.987905078081314	NA
ENSMUSG00000102440	0.079904847905321	0.987195948153007	NA
ENSMUSG00000028332	-1.04265133929972	0.722900299825464	NA
ENSMUSG00000032098	1.41903366976002	0.749982287399735	NA
ENSMUSG00000086874	-1.12150925434122	0.545954460400645	NA
ENSMUSG00000086876	-1.18946731415565	0.738822143777073	NA
ENSMUSG00000044320	-1.80310578595684	0.451163291162298	NA
ENSMUSG00000083332	0.074064134357227	0.969912379110428	NA
ENSMUSG00000087477	0.248489063017579	0.833553581178973	NA
ENSMUSG00000080846	0.647878580683001	0.770044038334301	NA
ENSMUSG00000080840	0.649087772551503	0.644002669223228	NA
ENSMUSG00000082560	-1.00788953742441	0.621754820258998	NA
ENSMUSG00000062148	-5.93486617028152	0.332606785545661	NA
ENSMUSG00000085721	-3.51955256794285	0.058235546111913	NA
ENSMUSG00000081034	1.71784761320503	0.248094848346947	NA
ENSMUSG00000091956	4.43626433523558	0.05947505679015	NA
ENSMUSG00000064349	-1.45829826475127	0.408593295116706	NA
ENSMUSG00000083767	0.985890205009511	0.579377257033349	NA
ENSMUSG00000088514	-4.26123206686411	0.383228566731587	NA
ENSMUSG00000083761	1.24003235080904	0.234698992018587	NA
ENSMUSG00000107633	-2.29768933361221	0.296129749005269	NA
ENSMUSG00000099459	0.367269778675564	0.933437325795924	NA
ENSMUSG00000010064	1.07870455437359	0.727758594702249	NA
ENSMUSG00000099980	-0.010207503607195	0.994776676835377	NA
ENSMUSG00000112146	3.21714902024962	0.144948863844246	NA
ENSMUSG00000112144	-0.563185002789201	0.626410661326092	NA
ENSMUSG00000108115	2.59549686004934	0.38527115615776	NA
ENSMUSG00000097462	1.04169611637128	0.766616590254041	NA
ENSMUSG00000076436	0.079904969397816	0.986330234431397	NA
ENSMUSG00000090118	-1.84944923623796	0.315468500091892	NA
ENSMUSG00000109249	0.079904286161396	0.989771810779514	NA
ENSMUSG00000072720	1.62158041840423	0.701683189464243	NA
ENSMUSG00000109936	0.079904286161395	0.989771810779514	NA
ENSMUSG00000035836	-6.25653363236618	0.306994439496118	NA
ENSMUSG00000096696	1.04169908191467	0.685676258428038	NA
ENSMUSG00000106224	-1.72386828921084	0.506394947989407	NA
ENSMUSG00000106220	0.079904286161396	0.989771810779514	NA
ENSMUSG00000112927	3.41892232366937	0.396654892007239	NA
ENSMUSG00000053081	1.57993648590162	0.684151791488341	NA
ENSMUSG00000052974	-6.32410039150206	NA	NA
ENSMUSG00000066538	1.17297416520106	0.463238614119677	NA
ENSMUSG00000110208	-1.99800686882627	0.395225780461071	NA
ENSMUSG00000021999	-6.22679432114897	0.309305717000038	NA
ENSMUSG00000076796	3.01788556842768	0.148695293159876	NA
ENSMUSG00000076795	1.38983892751529	0.551506899447021	NA
ENSMUSG00000021991	4.53012307843914	0.460254504033364	NA
ENSMUSG00000101031	0.079905083962436	0.985329082349245	NA
ENSMUSG00000090941	-1.16849628529924	0.594687139399868	NA
ENSMUSG00000096478	0.123363445212265	0.968023296778674	NA
ENSMUSG00000115691	-2.27963986952278	0.46390305995432	NA
ENSMUSG00000003411	-2.95893296711977	0.194884231282913	NA
ENSMUSG00000111399	-2.12097359065652	0.427856302226553	NA
ENSMUSG00000105229	-1.06707724149184	0.600984291389263	NA
ENSMUSG00000070896	3.47067116393049	0.035814100868255	NA
ENSMUSG00000096960	0.079905124985786	0.984913207831724	NA
ENSMUSG00000042251	-3.87394474980462	0.270622663412958	NA
ENSMUSG00000114220	-1.2318230530655	0.22691120695551	NA
ENSMUSG00000045281	0.07990477954133	0.987616158420051	NA
ENSMUSG00000094728	-2.38171093476317	0.249670759370533	NA
ENSMUSG00000071178	-7.99333948757978	NA	NA
ENSMUSG00000051159	-0.394304482541647	0.801092237554255	NA
ENSMUSG00000085024	-0.782531453731506	0.623492463485601	NA
ENSMUSG00000082247	-1.13053709914349	0.648601713322827	NA
ENSMUSG00000082245	0.603834201196135	0.715514963687657	NA
ENSMUSG00000084373	-0.881886593545816	0.776669981727409	NA
ENSMUSG00000082792	-3.1169493767843	0.142722333475603	NA
ENSMUSG00000106025	1.84373452142313	0.646225092827318	NA
ENSMUSG00000085682	0.281493200840124	0.850758490399548	NA
ENSMUSG00000085684	-3.29699683411742	0.13514452455438	NA
ENSMUSG00000098138	-0.852416148722734	0.668264793179983	NA
ENSMUSG00000083689	0.202965140733957	0.884314933565914	NA
ENSMUSG00000083686	-0.975403700167249	0.358879922675216	NA
ENSMUSG00000046145	2.69763108280066	0.066800054298116	NA
ENSMUSG00000093956	-1.17897541977283	0.582542589734033	NA
ENSMUSG00000089072	-2.12309697435025	0.159923126651792	NA
ENSMUSG00000081263	-1.56903673472039	0.351688606674916	NA
ENSMUSG00000106799	-4.40457915505246	0.034385434306525	NA
ENSMUSG00000085972	-2.0137944978909	0.155256802943869	NA
ENSMUSG00000083536	-1.08290561391957	0.564969812085252	NA
ENSMUSG00000088302	-2.25866941457868	0.215760315869916	NA
ENSMUSG00000107770	-0.247364240376514	0.805598394350476	NA
ENSMUSG00000095078	0.08929146062465	0.959321518734522	NA
ENSMUSG00000094447	-1.69412963949305	0.590879745530522	NA
ENSMUSG00000113425	1.52351662810676	0.688704116812168	NA
ENSMUSG00000113424	0.560877954052922	0.679046601468005	NA
ENSMUSG00000113428	0.246396857506686	0.839279761430119	NA
ENSMUSG00000079076	-0.881887448669686	0.751038780026196	NA
ENSMUSG00000106803	-0.880483336808437	0.6063977209871	NA
ENSMUSG00000106801	-0.242320175421657	0.936357337911183	NA
ENSMUSG00000097068	1.05996781382297	0.66587707084366	NA
ENSMUSG00000110429	-3.39224757044854	0.136988949168865	NA
ENSMUSG00000110422	-0.881886543808285	0.777927839401105	NA
ENSMUSG00000091941	3.41873814189071	0.030783830659977	NA
ENSMUSG00000112489	4.24646725916034	0.046651496995094	NA
ENSMUSG00000110110	1.97028029847607	0.25875677542107	NA
ENSMUSG00000108320	0.710796120624122	0.729012514773601	NA
ENSMUSG00000108322	-0.676454225378596	0.692459171353405	NA
ENSMUSG00000064859	0.58750433094454	0.863993629165226	NA
ENSMUSG00000063804	-4.0728586245685	0.506401779945839	NA
ENSMUSG00000020793	-1.20350917073759	0.689005703579723	NA
ENSMUSG00000059898	6.6641473075757	0.276501128781304	NA
ENSMUSG00000113996	-0.856516710392512	0.748622101394014	NA
ENSMUSG00000095913	0.636585908505062	0.823908984413599	NA
ENSMUSG00000028141	1.44412439493139	0.371824140677952	NA
ENSMUSG00000039278	0.079904286161396	NA	NA
ENSMUSG00000102915	0.112341637053751	0.931600293696038	NA
ENSMUSG00000068745	-0.072711965989546	0.981509006705394	NA
ENSMUSG00000053121	0.837199015064819	0.462416524376024	NA
ENSMUSG00000100510	0.0799047003737	0.988054643796155	NA
ENSMUSG00000100514	-0.551326228853583	0.691528812044185	NA
ENSMUSG00000036231	0.079904286161395	0.989771810779514	NA
ENSMUSG00000063021	-1.99799045959388	0.126906136296998	NA
ENSMUSG00000037541	1.04169539901572	0.778339147795421	NA
ENSMUSG00000033847	0.082676159367797	0.97718011310896	NA
ENSMUSG00000074508	-0.397229527564635	0.920144410157483	NA
ENSMUSG00000108312	-0.676874135675118	0.718011050221814	NA
ENSMUSG00000070504	-5.32610724036203	0.384771096009667	NA
ENSMUSG00000046387	2.01937278482108	0.401758347328343	NA
ENSMUSG00000029375	-2.07419370191314	0.341689496440525	NA
ENSMUSG00000100605	3.90403761676758	0.047577057505648	NA
ENSMUSG00000083335	0.213678616507763	0.909910729293748	NA
ENSMUSG00000083339	-0.881885219150305	0.805168363508344	NA
ENSMUSG00000028427	-2.65320329123554	0.481885913226048	NA
ENSMUSG00000089890	0.537702980267479	0.80708884045843	NA
ENSMUSG00000077884	2.50418396595612	0.512266824070836	NA
ENSMUSG00000084946	-2.75430568780396	0.060578804836222	NA
ENSMUSG00000087364	-4.76827345539125	0.436762454022904	NA
ENSMUSG00000023216	0.813074138091495	0.735947241181396	NA
ENSMUSG00000024211	-0.881873724158685	0.887487705924551	NA
ENSMUSG00000047716	-4.65413006823495	0.265714514231197	NA
ENSMUSG00000080753	-0.762259595360788	0.768133612731264	NA
ENSMUSG00000082458	-1.51587201456994	0.488536302732338	NA
ENSMUSG00000103224	-0.358861008944212	0.724500818256932	NA
ENSMUSG00000083473	-1.33681078954277	0.601971272391038	NA
ENSMUSG00000108508	-0.041583604420721	0.966500433990545	NA
ENSMUSG00000108500	2.71820774443543	0.460819317069777	NA
ENSMUSG00000108502	1.01036602913149	0.557405913725431	NA
ENSMUSG00000108503	1.95011719495244	0.388367921103676	NA
ENSMUSG00000112381	-1.71894400267049	0.3623094619877	NA
ENSMUSG00000100281	4.13561154805634	0.226514357317308	NA
ENSMUSG00000020963	2.69163640176053	0.28369005992389	NA
ENSMUSG00000109367	-4.97448717752908	0.056292342206199	NA
ENSMUSG00000099835	-0.216169110680145	0.87077295530815	NA
ENSMUSG00000050866	0.079904286161395	0.989771810779514	NA
ENSMUSG00000048776	2.3802686783713	0.61234721590509	NA
ENSMUSG00000023433	-3.57715924551126	0.560497352774955	NA
ENSMUSG00000021364	-1.0613542490279	0.746632816472182	NA
ENSMUSG00000108289	3.33388575731463	0.085270586161883	NA
ENSMUSG00000108288	4.48252420652796	0.339192008852818	NA
ENSMUSG00000108282	-3.68080070488028	0.548361553210151	NA
ENSMUSG00000036813	0.079904856146187	0.987142352386017	NA
ENSMUSG00000110677	2.68531838331025	0.318753401196688	NA
ENSMUSG00000110676	-2.98000280505588	0.2793159562341	NA
ENSMUSG00000035540	-7.23647896129091	NA	NA
ENSMUSG00000020181	-0.293454013134467	0.858989374948976	NA
ENSMUSG00000025129	1.85417985447801	0.295399648554331	NA
ENSMUSG00000024990	-9.5250316690857	NA	NA
ENSMUSG00000087166	0.079904286161395	0.989771810779514	NA
ENSMUSG00000087163	-2.50150938724279	0.352723949156499	NA
ENSMUSG00000103144	-0.182402728385628	0.956183510234384	NA
ENSMUSG00000089204	4.6422615892132	0.178691235158843	NA
ENSMUSG00000116633	-2.04914070261356	0.722951092474193	NA
ENSMUSG00000049107	0.079904286161395	0.989771810779514	NA
ENSMUSG00000086694	-2.28426835290518	0.711690108313214	NA
ENSMUSG00000086697	0.617780881278358	0.772147183749441	NA
ENSMUSG00000086340	1.28630341432527	0.463637549667965	NA
ENSMUSG00000030507	2.03686235818436	0.61422026003998	NA
ENSMUSG00000030500	2.19168457535862	0.709884593746942	NA
ENSMUSG00000104265	1.37231744756844	0.746416819296264	NA
ENSMUSG00000098412	-0.085784421720994	0.965452059330629	NA
ENSMUSG00000098415	2.14430846389358	0.24695020585736	NA
ENSMUSG00000093314	-2.37511108879272	0.121655250238402	NA
ENSMUSG00000058908	0.079904780675351	0.987609522012336	NA
ENSMUSG00000084453	0.970561723718846	0.637357598094514	NA
ENSMUSG00000034336	5.15145229985808	0.344222868016655	NA
ENSMUSG00000074715	-2.29272816806787	0.494131795093645	NA
ENSMUSG00000082872	0.504496717574439	0.55697106697676	NA
ENSMUSG00000061833	-0.229083126181419	0.85595106697479	NA
ENSMUSG00000055523	2.27755993648855	0.411002266958267	NA
ENSMUSG00000059654	-3.08587522661569	NA	NA
ENSMUSG00000059658	-0.11750798331406	0.932324266606262	NA
ENSMUSG00000057967	-2.72839056130387	0.198324029754798	NA
ENSMUSG00000066807	0.081470639608875	0.950303198098563	NA
ENSMUSG00000083937	-0.866330896475222	0.47511978970792	NA
ENSMUSG00000065202	1.88154193215047	0.530109234353403	NA
ENSMUSG00000065208	-2.38265721360459	0.157983562680213	NA
ENSMUSG00000095541	-0.398828879008059	0.833742854458276	NA
ENSMUSG00000070332	0.079904286161396	0.989771810779514	NA
ENSMUSG00000103382	0.079905307509573	0.982511285390427	NA
ENSMUSG00000084711	4.33558889135451	0.026394100307939	NA
ENSMUSG00000021913	-0.343516023390512	0.857178364115524	NA
ENSMUSG00000100127	2.58182021468844	0.532202048841112	NA
ENSMUSG00000100120	2.00538174357714	0.328583109070332	NA
ENSMUSG00000101832	-2.53729274932648	0.19091901069	NA
ENSMUSG00000101834	0.393826868018684	0.698193236823733	NA
ENSMUSG00000048138	1.28853205326442	0.745627417875551	NA
ENSMUSG00000066842	1.04169985303435	0.646023058626656	NA
ENSMUSG00000030292	5.19394521753114	0.396799429895568	NA
ENSMUSG00000076562	-4.17429131336026	NA	NA
ENSMUSG00000104719	-0.228459229260418	0.926127820913687	NA
ENSMUSG00000092323	5.20724013520734	0.395585659042626	NA
ENSMUSG00000104712	-5.07738645131079	0.062653529301862	NA
ENSMUSG00000104716	-0.326976293505083	0.832913318216207	NA
ENSMUSG00000111067	-0.423034396745193	0.866979181200546	NA
ENSMUSG00000090257	-1.68585998621313	0.397571947859902	NA
ENSMUSG00000031163	0.079905422676919	0.980237131415867	NA
ENSMUSG00000031162	-0.366880112271472	0.862033553466451	NA
ENSMUSG00000029700	1.04168851299461	0.840865649222479	NA
ENSMUSG00000089994	-2.23912270580598	0.588550898002614	NA
ENSMUSG00000071691	1.45927725933627	0.359454674305008	NA
ENSMUSG00000044405	-0.425442240561354	0.87260655480267	NA
ENSMUSG00000027574	-1.66244378926961	0.668146391262648	NA
ENSMUSG00000080962	-1.21992044012667	0.474360340063655	NA
ENSMUSG00000096486	-0.843580519045426	0.632544702947827	NA
ENSMUSG00000027398	-1.30666025261093	NA	NA
ENSMUSG00000026620	-0.412717185745078	0.721842902345481	NA
ENSMUSG00000040896	-0.207199123226388	0.948977685402373	NA
ENSMUSG00000094036	-2.82951398581876	0.22298904203565	NA
ENSMUSG00000081773	-1.09771291114134	0.393473911058996	NA
ENSMUSG00000081775	0.724314612379752	0.500573583915272	NA
ENSMUSG00000085601	3.71424322869063	0.258565133865636	NA
ENSMUSG00000085606	-2.28793632994305	0.596243468245034	NA
ENSMUSG00000077345	-0.637107099995287	0.789325490624175	NA
ENSMUSG00000089389	-1.74352365085277	0.597738104954413	NA
ENSMUSG00000082953	1.37664208880418	0.241413455148488	NA
ENSMUSG00000082950	-0.344770086192965	0.811484977688023	NA
ENSMUSG00000024565	1.23597219286744	0.837780341818281	NA
ENSMUSG00000069622	-1.39324417883613	0.317055761844698	NA
ENSMUSG00000110778	-2.28031357681005	0.279252584066176	NA
ENSMUSG00000019301	1.38348246221884	0.519764476625695	NA
ENSMUSG00000065818	-0.081837595728403	0.935148978707886	NA
ENSMUSG00000078967	-0.421260981764194	0.815163509334511	NA
ENSMUSG00000093437	-0.572577661639385	0.740016660126958	NA
ENSMUSG00000106885	-0.238353798747323	0.853382962776547	NA
ENSMUSG00000106883	-0.397181046032224	0.707999711850303	NA
ENSMUSG00000112778	-1.28183047568854	0.550594217973646	NA
ENSMUSG00000112779	0.275887519977872	0.849951416552438	NA
ENSMUSG00000105217	4.21487069132996	0.14345089529235	NA
ENSMUSG00000090016	-3.49219565531292	0.385687100491289	NA
ENSMUSG00000115200	-2.23456980023637	0.711068072916929	NA
ENSMUSG00000040134	-6.47465530673647	0.290394730528901	NA
ENSMUSG00000051455	-4.32517631223359	0.391350051818186	NA
ENSMUSG00000056486	0.517694895519987	0.786470467462768	NA
ENSMUSG00000113910	-0.132365343024345	0.956196961319638	NA
ENSMUSG00000113914	-0.16710888932812	0.852638002476145	NA
ENSMUSG00000113919	-3.03083760432826	0.242531150292999	NA
ENSMUSG00000025420	0.660615438879291	0.758328199535242	NA
ENSMUSG00000087122	-0.668494850705468	0.747431738179403	NA
ENSMUSG00000020620	-3.8667825086716	0.037107799174617	NA
ENSMUSG00000116180	-0.433439639856682	0.881628209671915	NA
ENSMUSG00000097845	-1.76025458750785	0.270704625883177	NA
ENSMUSG00000102995	-4.37432286082564	0.15339306357038	NA
ENSMUSG00000102994	-3.51236204343337	0.463982950371497	NA
ENSMUSG00000116656	4.33050752781195	0.109561337750464	NA
ENSMUSG00000020080	0.079904412124906	0.9893297216366	NA
ENSMUSG00000019848	-0.88324569536389	0.854546735707843	NA
ENSMUSG00000092500	0.765099590907426	0.655922969889185	NA
ENSMUSG00000070594	-6.39667576798928	0.296258073781777	NA
ENSMUSG00000090861	0.236139356197096	0.852937150946181	NA
ENSMUSG00000104037	0.639881339495232	0.830346945019372	NA
ENSMUSG00000096330	-4.37761341569784	0.475493423186278	NA
ENSMUSG00000113141	-0.766405207148356	0.706943471896921	NA
ENSMUSG00000113143	-2.21255272900728	0.069190093282403	NA
ENSMUSG00000113147	-1.8861139169463	0.496674978417981	NA
ENSMUSG00000071177	-6.52454912470793	NA	NA
ENSMUSG00000062372	-1.2172699141762	0.372350959492084	NA
ENSMUSG00000027801	-4.55327453923948	0.148732755085576	NA
ENSMUSG00000104694	-0.204494118315628	0.942784796708735	NA
ENSMUSG00000112230	4.57991142315259	0.091373151079706	NA
ENSMUSG00000049410	1.24145354456572	0.839706312264815	NA
ENSMUSG00000105345	0.079905337234821	0.982000181241216	NA
ENSMUSG00000104964	4.11031248803071	0.166021177357075	NA
ENSMUSG00000104963	0.079904286161395	0.989771810779514	NA
ENSMUSG00000063296	-3.34817951081659	0.371506796510601	NA
ENSMUSG00000102697	-0.32443389718676	0.892623924374471	NA
ENSMUSG00000089817	-0.449386931906878	0.871546155347184	NA
ENSMUSG00000034706	3.74106118755093	0.227547100959276	NA
ENSMUSG00000102525	0.01767858099041	0.992399414190677	NA
ENSMUSG00000029510	-1.78427644571814	0.315861430879909	NA
ENSMUSG00000114306	-5.28686531060537	0.360393954391613	NA
ENSMUSG00000114309	-1.33118944296713	0.68838345074527	NA
ENSMUSG00000098620	-0.938030119520153	0.823571242937126	NA
ENSMUSG00000088857	3.19951354448352	0.115854867685181	NA
ENSMUSG00000088856	0.079905618443995	0.972832518635048	NA
ENSMUSG00000086454	2.63127245860724	0.65313045715333	NA
ENSMUSG00000081488	4.92830490139062	0.076136458276727	NA
ENSMUSG00000005493	-2.19895246703848	0.300711685115831	NA
ENSMUSG00000087507	2.02250833752014	0.398547398716268	NA
ENSMUSG00000108518	-0.939750282369755	0.55185741355326	NA
ENSMUSG00000052482	-0.281114644640517	0.81798904228618	NA
ENSMUSG00000082368	-1.19790453233213	0.465761345749008	NA
ENSMUSG00000082362	-1.56062584303678	0.390320965500051	NA
ENSMUSG00000046844	-0.881876764116991	0.87603249947318	NA
ENSMUSG00000071230	-5.79531787928024	0.068809617477973	NA
ENSMUSG00000071234	-4.70178871198534	0.311417116369978	NA
ENSMUSG00000089735	1.96840787814746	0.645987025405532	NA
ENSMUSG00000002384	2.95240384830168	0.365904842110929	NA
ENSMUSG00000071506	4.29986363651455	0.051878277046271	NA
ENSMUSG00000107120	-2.77666008787547	0.448459050915761	NA
ENSMUSG00000092622	3.45355186644004	0.490581248582084	NA
ENSMUSG00000109678	-0.919925557435918	0.663441345837778	NA
ENSMUSG00000037709	-1.39234372329998	0.679636185188727	NA
ENSMUSG00000037708	-1.49089759179725	0.50434745841236	NA
ENSMUSG00000092193	-0.496478874691075	0.597363423634426	NA
ENSMUSG00000055333	-7.08297174199831	0.24735280447218	NA
ENSMUSG00000098635	-0.969042320486183	0.756557871509265	NA
ENSMUSG00000108094	3.48824384806344	0.077322507264204	NA
ENSMUSG00000111251	1.09506524054182	0.565027953669457	NA
ENSMUSG00000108206	4.04533062414241	0.342300285539693	NA
ENSMUSG00000108204	0.058911816870459	0.960260389687086	NA
ENSMUSG00000110547	-0.235861393992266	0.885811195484284	NA
ENSMUSG00000036185	-0.907848427031648	0.7404827478684	NA
ENSMUSG00000049576	0.364694195755158	0.788906792808283	NA
ENSMUSG00000113895	1.44055476036431	0.346781067830015	NA
ENSMUSG00000105896	1.04169860453346	0.704437113215426	NA
ENSMUSG00000105890	-2.70078139612277	0.412057136530809	NA
ENSMUSG00000107944	-1.71094656391054	0.47399262146429	NA
ENSMUSG00000052117	2.68101664071137	0.423789202331151	NA
ENSMUSG00000025216	-1.39762517937604	0.561466169721766	NA
ENSMUSG00000023906	-5.10171086506089	0.405209080416405	NA
ENSMUSG00000038932	0.038455275733721	0.975690725362516	NA
ENSMUSG00000114676	1.04168229648148	0.867273398777989	NA
ENSMUSG00000114675	3.15321535440351	0.60857227132747	NA
ENSMUSG00000065623	-0.938375053309515	0.604780416986649	NA
ENSMUSG00000102819	4.08812718000817	0.209892000887776	NA
ENSMUSG00000106313	1.74328407563253	0.303909009339677	NA
ENSMUSG00000099170	0.079904648900906	0.988315942549024	NA
ENSMUSG00000086610	-0.789459972487131	0.753849556139144	NA
ENSMUSG00000106596	-3.99356867303983	0.074300936350523	NA
ENSMUSG00000105757	-5.33507786596736	0.010273076838685	NA
ENSMUSG00000004035	3.06484387394567	0.348730686455651	NA
ENSMUSG00000033634	-7.13041009316812	NA	NA
ENSMUSG00000034009	2.35144087487708	0.627690702873781	NA
ENSMUSG00000089139	2.44899569740579	0.277363714577985	NA
ENSMUSG00000043727	-5.59623866444445	0.361028972318379	NA
ENSMUSG00000046793	0.079904709785201	0.988004943756382	NA
ENSMUSG00000000214	0.079904286161395	0.989771810779514	NA
ENSMUSG00000034919	-6.00941884924882	0.126416520293046	NA
ENSMUSG00000028544	2.83192348148695	0.64605172580562	NA
ENSMUSG00000028546	-2.15997742563618	0.548874209391721	NA
ENSMUSG00000034910	0.277354110372403	0.842491184315628	NA
ENSMUSG00000068303	1.1637338287366	0.292790191168743	NA
ENSMUSG00000036892	-6.5486453323363	NA	NA
ENSMUSG00000115070	0.583860945714079	0.69253109166062	NA
ENSMUSG00000087203	-5.23524650037405	0.175342915785076	NA
ENSMUSG00000114533	-1.31128805089621	0.400816438350395	NA
ENSMUSG00000046215	-4.02830884057935	0.238557923673725	NA
ENSMUSG00000109636	0.07990508947012	0.985275240618943	NA
ENSMUSG00000001901	1.07589928523015	0.630527895795549	NA
ENSMUSG00000095892	-2.52573052394828	0.067209586795767	NA
ENSMUSG00000095891	0.405750480102127	0.839386349513491	NA
ENSMUSG00000085111	1.20403154695316	0.623860378861179	NA
ENSMUSG00000085110	-0.901982049881744	0.790449102135794	NA
ENSMUSG00000089670	-0.138100616361715	0.891500029559526	NA
